ID;RS_ID;time;insect_log;imLx_drone; imLy_drone; disparity_drone; imLx_pred_drone; imLy_pred_drone; n_frames_lost_drone; n_frames_tracking_drone; foundL_drone; posX_drone; posY_drone; posZ_drone; sposX_drone; sposY_drone; sposZ_drone; svelX_drone; svelY_drone; svelZ_drone; saccX_drone; saccY_drone; saccZ_drone; dtrkr_state;imLx_insect; imLy_insect; disparity_insect; imLx_pred_insect; imLy_pred_insect; n_frames_lost_insect; n_frames_tracking_insect; foundL_insect; posX_insect; posY_insect; posZ_insect; sposX_insect; sposY_insect; sposZ_insect; svelX_insect; svelY_insect; svelZ_insect; saccX_insect; saccY_insect; saccZ_insect; trkrs_state;interceptor_state;hunt_vol_check;nav_state;valid; flight_mode;target_pos_x; target_pos_y; target_pos_z; hoverthrottle; autoThrottle; autoRoll; autoPitch; autoYaw; joyThrottle; joyRoll; joyPitch; joyYaw; joyArmSwitch; joyModeSwitch; joyTakeoffSwitch;dt; heading; Sheading;
2857;2860;2019/11/20 17:01:02;0;841.667;327;10.4843;-1;-1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;595;244;5.92861;593.265;243.052;0;8;1;-1.44024;-1.09695;-2.91867;-1.33804;-1.02288;-2.80697;-0.794822;0.00564916;-0.513699;-2.63429;1.66438;3.2085;4;2;3;11;0;18;-0.906937;-1.73533;-2.30799;495;1805;1557;1348;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2858;2861;2019/11/20 17:01:02;0;841.667;327;10.4843;-1;-1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;597;244;6.3655;595.788;242.987;0;9;1;-1.35709;-0.95646;-2.71835;-1.34375;-1.00296;-2.78039;-0.979551;-0.102025;-0.538931;-4.64101;0.594478;3.20374;4;2;3;16;0;18;-0.906937;-1.73533;-2.30799;495;1805;1557;1353;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2859;2862;2019/11/20 17:01:02;0;841.667;327;10.4843;-1;-1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;599;243;6.08111;598.195;242.637;0;10;1;-1.43699;-1.03892;-2.85024;-1.37172;-1.01375;-2.80134;-1.11413;-0.153122;-0.527827;-6.19658;-0.244159;3.19517;4;2;3;13;0;18;0.419543;-1.5225;-1.72789;495;1805;493;884;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2860;2863;2019/11/20 17:01:03;0;841.667;327;10.4843;-1;-1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;601.333;242.667;6.14373;600.623;242.293;0;11;1;-1.44131;-1.01644;-2.82276;-1.3926;-1.01455;-2.80777;-1.2504;-0.241785;-0.604463;-7.45606;-1.22103;2.56044;4;2;3;13;0;18;0.419543;-1.5225;-1.72789;495;1805;472;903;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2861;2864;2019/11/20 17:01:03;0;841.667;327;10.4843;-1;-1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;604;243;6.32443;603.171;242.165;0;12;1;-1.4212;-0.9624;-2.74058;-1.40118;-0.99891;-2.78761;-1.31787;-0.261719;-0.613571;-8.27498;-2.41891;1.11762;4;2;3;13;0;18;0.419543;-1.5225;-1.72789;495;1293;424;941;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2862;2865;2019/11/20 17:01:03;0;841.667;327;10.4843;-1;-1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;606;243.5;6.14543;605.591;242.247;0;13;1;-1.47885;-1.02142;-2.81806;-1.42448;-1.00566;-2.79674;-1.31074;-0.214985;-0.518455;-8.06617;-2.98086;0.19771;4;2;3;13;0;18;0.419543;-1.5225;-1.72789;495;943;398;1024;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2863;2866;2019/11/20 17:01:03;0;841.667;327;10.4843;-1;-1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;609;243;6.4107;608.235;242.163;0;14;1;-1.44103;-0.93666;-2.7037;-1.42945;-0.98496;-2.76883;-1.15141;0.0224275;-0.1588;-6.26344;-1.72152;1.53563;4;2;3;13;0;18;0.419543;-1.5225;-1.72789;495;829;398;1154;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2864;2867;2019/11/20 17:01:03;0;841.667;327;10.4843;-1;-1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;609;243;6.4107;609.839;241.848;1;0;1;-1.44103;-0.93666;-2.7037;-1.42945;-0.98496;-2.76883;-1.15141;0.0224275;-0.1588;-6.26344;-1.72152;1.53563;4;2;3;13;0;18;0.419543;-1.5225;-1.72789;495;788;440;1297;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2865;2868;2019/11/20 17:01:03;0;600;176;5.30155;600;176;0;1;1;-1.65771;-1.76688;-3.63527;-1.65771;-1.76688;-3.63527;0;0;0;0;0;0;5;609;243;6.4107;611.444;241.534;2;0;1;-1.44103;-0.93666;-2.7037;-1.42945;-0.98496;-2.76883;-1.15141;0.0224275;-0.1588;-6.26344;-1.72152;1.53563;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;1805;740;969;1024;224;1024;1024;1024;1824;3;0;0.317245;0;0; 
2866;2869;2019/11/20 17:01:03;0;602;176;5.33971;600.182;176;0;2;1;-1.66457;-1.75426;-3.60929;-1.65977;-1.76309;-3.62748;0;0;0;0;0;0;5;616;244.571;6.02162;615.08;242.574;0;1;1;-1.59222;-1.06919;-2.87084;-1.47828;-1.01023;-2.79944;-1.09368;-0.00832543;-0.152328;-4.09983;-0.752328;2.07907;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;1805;728;966;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2867;2870;2019/11/20 17:01:03;0;602;176;5.33971;600.182;176;1;0;1;-1.66457;-1.75426;-3.60929;-1.65977;-1.76309;-3.62748;0;0;0;0;0;0;5;618;246;6.45653;617.88;243.618;0;2;1;-1.50044;-0.94219;-2.67106;-1.48493;-0.98982;-2.76092;-0.995201;0.0666559;0.0296403;-2.10375;0.206733;2.9168;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;1805;716;960;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2868;2871;2019/11/20 17:01:03;0;604;177;5.00525;601.048;176.227;0;1;1;-1.79577;-1.87961;-3.84469;-1.70057;-1.79805;-3.69264;0;0;0;0;0;0;5;620.667;245.333;6.34532;620.59;244.015;0;3;1;-1.54773;-0.97107;-2.72091;-1.50377;-0.98419;-2.74892;-0.930022;0.130902;0.194004;-0.302866;1.24006;4.14111;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;1805;716;960;1024;224;1024;1024;1024;1824;3;0;0.0333943;0;0; 
2869;2872;2019/11/20 17:01:03;0;604;177;5.00525;601.05;176.227;1;0;1;-1.79577;-1.87961;-3.84469;-1.70057;-1.79805;-3.69264;0;0;0;0;0;0;5;620.667;245.333;6.34532;622.37;243.839;1;0;1;-1.54773;-0.97107;-2.72091;-1.50377;-0.98419;-2.74892;-0.930022;0.130902;0.194004;-0.302866;1.24006;4.14111;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;1805;699;950;1024;224;1024;1024;1024;1824;3;0;0.0333943;0;0; 
2870;2873;2019/11/20 17:01:03;0;604;177;5.00525;601.053;176.228;2;0;1;-1.79577;-1.87961;-3.84469;-1.70057;-1.79805;-3.69264;0;0;0;0;0;0;5;627;247;6.31122;625.997;244.924;0;1;1;-1.60623;-0.99221;-2.72797;-1.53451;-0.9866;-2.74264;-0.912909;0.111304;0.23612;0.896195;1.73695;4.74637;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;1429;624;925;1024;224;1024;1024;1024;1824;3;0;0.0333943;0;0; 
2871;2874;2019/11/20 17:01:03;0;604;177;5.00525;601.055;176.229;3;0;1;-1.79577;-1.87961;-3.84469;-1.70057;-1.79805;-3.69264;0;0;0;0;0;0;5;630;248;6.39727;629.289;245.904;0;2;1;-1.60805;-0.97244;-2.68675;-1.55657;-0.98235;-2.72587;-0.899346;0.128825;0.330332;1.63277;1.95733;5.10713;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;1143;611;916;1024;224;1024;1024;1024;1824;3;0;0.0333943;0;0; 
2872;2875;2019/11/20 17:01:03;0;604;177;5.00525;601.058;176.229;4;0;1;-1.79577;-1.87961;-3.84469;-1.70057;-1.79805;-3.69264;0;0;0;0;0;0;5;633;248;6.48451;632.464;246.538;0;3;1;-1.60953;-0.94658;-2.6506;-1.57246;-0.97162;-2.70329;-0.920275;0.112807;0.372664;1.59489;1.41497;4.47893;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;1052;602;909;1024;224;1024;1024;1024;1824;3;0;0.0333943;0;0; 
2873;2876;2019/11/20 17:01:03;0;604;177;5.00525;601.06;176.23;5;0;1;-1.79577;-1.87961;-3.84469;-1.70057;-1.79805;-3.69264;0;0;0;0;0;0;5;636;248.571;5.69362;634.437;246.493;1;0;1;-1.60953;-0.94658;-2.6506;-1.57246;-0.97162;-2.70329;-0.920275;0.112807;0.372664;1.59489;1.41497;4.47893;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;1012;597;905;1024;224;1024;1024;1024;1824;3;0;0.0333943;0;0; 
2874;2877;2019/11/20 17:01:03;0;604;177;5.00525;601.063;176.231;6;0;1;-1.79577;-1.87961;-3.84469;-1.70057;-1.79805;-3.69264;0;0;0;0;0;0;5;636;248.571;5.69362;636.409;246.447;2;0;1;-1.60953;-0.94658;-2.6506;-1.57246;-0.97162;-2.70329;-0.920275;0.112807;0.372664;1.59489;1.41497;4.47893;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;993;594;903;1024;224;1024;1024;1024;1824;3;0;0.0333943;0;0; 
2875;2878;2019/11/20 17:01:03;0;604;177;5.00525;601.065;176.231;7;0;1;-1.79577;-1.87961;-3.84469;-1.70057;-1.79805;-3.69264;0;0;0;0;0;0;5;636;248.571;5.69362;638.381;246.402;3;0;1;-1.60953;-0.94658;-2.6506;-1.57246;-0.97162;-2.70329;-0.920275;0.112807;0.372664;1.59489;1.41497;4.47893;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;984;593;902;1024;224;1024;1024;1024;1824;3;0;0.0333943;0;0; 
2876;2879;2019/11/20 17:01:03;0;611;180;4.96286;606.407;178.257;0;1;1;-1.88157;-1.92028;-3.86002;-1.75487;-1.83472;-3.74285;0;0;0;0;0;0;5;643;249;6.45151;642.691;247.671;0;1;1;-1.6952;-0.96259;-2.65967;-1.60928;-0.96891;-2.6902;-0.865996;0.166669;0.485277;1.50238;1.2682;4.21482;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;1303;582;939;1024;224;1024;1024;1024;1824;3;0;0.133577;0;0; 
2877;2880;2019/11/20 17:01:03;0;610;180;5.28873;607.914;178.98;0;2;1;-1.75619;-1.80196;-3.62219;-1.75526;-1.82489;-3.70665;0;0;0;0;0;0;5;643;249;6.45151;644.76;247.68;1;0;1;-1.6952;-0.96259;-2.65967;-1.60928;-0.96891;-2.6902;-0.865996;0.166669;0.485277;1.50238;1.2682;4.21482;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;654;462;862;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2878;2881;2019/11/20 17:01:03;0;610;180;5.28873;608.009;179.018;1;0;1;-1.75619;-1.80196;-3.62219;-1.75526;-1.82489;-3.70665;0;0;0;0;0;0;5;643;249;6.45151;646.829;247.689;2;0;1;-1.6952;-0.96259;-2.65967;-1.60928;-0.96891;-2.6902;-0.865996;0.166669;0.485277;1.50238;1.2682;4.21482;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;795;533;892;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2879;2882;2019/11/20 17:01:03;0;610;180;5.28873;608.104;179.057;2;0;1;-1.75619;-1.80196;-3.62219;-1.75526;-1.82489;-3.70665;0;0;0;0;0;0;5;643;249;6.45151;648.898;247.698;3;0;1;-1.6952;-0.96259;-2.65967;-1.60928;-0.96891;-2.6902;-0.865996;0.166669;0.485277;1.50238;1.2682;4.21482;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;876;560;902;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2880;2883;2019/11/20 17:01:03;0;610;180;5.28873;608.199;179.095;3;0;1;-1.75619;-1.80196;-3.62219;-1.75526;-1.82489;-3.70665;0;0;0;0;0;0;5;643;249;6.45151;650.967;247.707;4;0;1;-1.6952;-0.96259;-2.65967;-1.60928;-0.96891;-2.6902;-0.865996;0.166669;0.485277;1.50238;1.2682;4.21482;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;915;572;906;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2881;2884;2019/11/20 17:01:03;0;608;178;4.98434;608.198;178.603;0;1;1;-1.84339;-1.89567;-3.85501;-1.7817;-1.84612;-3.75116;0;0;0;0;0;0;5;643;249;6.45151;653.036;247.716;5;0;1;-1.6952;-0.96259;-2.65967;-1.60928;-0.96891;-2.6902;-0.865996;0.166669;0.485277;1.50238;1.2682;4.21482;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;1458;629;922;1024;224;1024;1024;1024;1824;3;0;0.0667886;0;0; 
2882;2885;2019/11/20 17:01:03;0;607;178;4.69845;608.291;178.63;1;0;1;-1.84339;-1.89567;-3.85501;-1.7817;-1.84612;-3.75116;0;0;0;0;0;0;5;643;249;6.45151;655.105;247.725;6;0;1;-1.6952;-0.96259;-2.65967;-1.60928;-0.96891;-2.6902;-0.865996;0.166669;0.485277;1.50238;1.2682;4.21482;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;1159;614;914;1024;224;1024;1024;1024;1824;3;0;0.0667886;0;0; 
2883;2886;2019/11/20 17:01:03;0;606;178;4.88683;607.39;178.383;0;1;1;-1.85973;-1.93349;-3.93193;-1.80511;-1.87233;-3.80539;0;0;0;0;0;0;5;643;249;6.45151;657.174;247.734;7;0;1;-1.6952;-0.96259;-2.65967;-1.60928;-0.96891;-2.6902;-0.865996;0.166669;0.485277;1.50238;1.2682;4.21482;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;1208;637;913;1024;224;1024;1024;1024;1824;3;0;0.033394;0;0; 
2884;2887;2019/11/20 17:01:03;0;606;178;4.88683;607.457;178.402;1;0;1;-1.85973;-1.93349;-3.93193;-1.80511;-1.87233;-3.80539;0;0;0;0;0;0;5;643;249;6.45151;659.244;247.743;8;0;1;-1.6952;-0.96259;-2.65967;-1.60928;-0.96891;-2.6902;-0.865996;0.166669;0.485277;1.50238;1.2682;4.21482;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;1089;619;908;1024;224;1024;1024;1024;1824;3;0;0.033394;0;0; 
2885;2888;2019/11/20 17:01:03;0;606;178;4.88683;607.525;178.421;2;0;1;-1.85973;-1.93349;-3.93193;-1.80511;-1.87233;-3.80539;0;0;0;0;0;0;5;643;249;6.45151;661.313;247.752;9;0;1;-1.6952;-0.96259;-2.65967;-1.60928;-0.96891;-2.6902;-0.865996;0.166669;0.485277;1.50238;1.2682;4.21482;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;1041;609;904;1024;224;1024;1024;1024;1824;3;0;0.033394;0;0; 
2886;2889;2019/11/20 17:01:03;0;634.812;142.75;10.4637;620.348;161.766;0;1;1;-1.0061;-0.765848;-1.93386;-1.0061;-0.765848;-1.93386;0;0;0;0;0;0;5;661.333;250.667;6.25387;663.397;249.95;0;1;1;-1.89522;-1.03388;-2.73601;-1.69506;-0.9884;-2.70395;-0.784546;0.101786;0.363007;1.16703;0.805215;2.94922;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;1805;1553;1389;1024;224;1024;1024;1024;1824;3;0;0.050092;0;0; 
2887;2890;2019/11/20 17:01:03;0;621.161;140.258;10.2915;621.101;153.094;0;2;1;-0.956674;-0.768806;-1.97323;-0.991275;-0.766735;-1.94567;0;0;0;0;0;0;5;664;250;6.08594;665.76;250.062;0;2;1;-1.96941;-1.08417;-2.81468;-1.77737;-1.01713;-2.73716;-0.815692;0.0195419;0.232626;0.844373;0.342719;1.81823;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;1805;1561;1378;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2888;2891;2019/11/20 17:01:03;0;606.69;137.655;9.48512;616.601;147.065;0;3;1;-0.961782;-0.822992;-2.14893;-0.982427;-0.783612;-2.00665;0;0;0;0;0;0;5;664;250;6.08594;667.841;250.15;1;0;1;-1.96941;-1.08417;-2.81468;-1.77737;-1.01713;-2.73716;-0.815692;0.0195419;0.232626;0.844373;0.342719;1.81823;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;1364;1595;1331;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2889;2892;2019/11/20 17:01:03;0;592.789;133.944;11.2648;609.127;141.889;0;4;1;-0.748187;-0.679558;-1.81897;-0.912155;-0.752396;-1.95034;0;0;0;0;0;0;5;664;250;6.08594;669.921;250.238;2;0;1;-1.96941;-1.08417;-2.81468;-1.77737;-1.01713;-2.73716;-0.815692;0.0195419;0.232626;0.844373;0.342719;1.81823;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;1805;1588;1322;1024;224;1024;1024;1024;1824;3;0;0.0166968;0;0; 
2890;2893;2019/11/20 17:01:03;0;576.683;131.951;10.5393;598.838;137.687;0;5;1;-0.723349;-0.718643;-1.94966;-0.855513;-0.74227;-1.95014;0;0;0;0;0;0;5;664;250;6.08594;672.002;250.327;3;0;1;-1.96941;-1.08417;-2.81468;-1.77737;-1.01713;-2.73716;-0.815692;0.0195419;0.232626;0.844373;0.342719;1.81823;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;874;1648;1178;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2891;2894;2019/11/20 17:01:03;0;562.298;129.234;10.887;587.01;133.875;0;6;1;-0.634236;-0.685528;-1.89461;-0.78913;-0.725247;-1.93348;0;0;0;0;0;0;5;664;250;6.08594;674.082;250.415;4;0;1;-1.96941;-1.08417;-2.81468;-1.77737;-1.01713;-2.73716;-0.815692;0.0195419;0.232626;0.844373;0.342719;1.81823;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;854;1644;1189;1024;224;1024;1024;1024;1824;3;0;0.0166968;0;0; 
2892;2895;2019/11/20 17:01:03;0;546.667;125.917;11.3464;573.619;130.131;0;7;1;-0.539737;-0.645872;-1.82638;-0.714312;-0.701435;-1.90135;0;0;0;0;0;0;5;677;249;5.68238;676.162;250.503;5;0;1;-1.96941;-1.08417;-2.81468;-1.77737;-1.01713;-2.73716;-0.815692;0.0195419;0.232626;0.844373;0.342719;1.81823;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;883;1637;1209;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2893;2896;2019/11/20 17:01:03;0;530.45;120.75;11.2642;558.877;125.851;0;8;1;-0.471752;-0.631911;-1.85298;-0.641544;-0.680578;-1.88684;3.49093;0.860004;0.587259;25.9805;9.11499;12.9235;5;677;249;5.68238;678.242;250.591;6;0;1;-1.96941;-1.08417;-2.81468;-1.77737;-1.01713;-2.73716;-0.815692;0.0195419;0.232626;0.844373;0.342719;1.81823;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;784;1662;1077;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2894;2897;2019/11/20 17:01:03;0;517.151;113.939;11.3927;544.057;120.662;0;9;1;-0.408118;-0.600447;-1.84939;-0.571516;-0.656538;-1.8756;3.7352;1.02337;0.875574;28.3861;13.5906;25.8307;5;677;249;5.68238;680.323;250.68;7;0;1;-1.96941;-1.08417;-2.81468;-1.77737;-1.01713;-2.73716;-0.815692;0.0195419;0.232626;0.844373;0.342719;1.81823;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;788;1667;1054;1024;224;1024;1024;1024;1824;3;0;0.0166978;0;0; 
2895;2898;2019/11/20 17:01:03;0;503.49;107.569;11.3535;529.071;114.952;0;10;1;-0.349414;-0.579675;-1.87202;-0.504886;-0.633479;-1.87453;3.86723;1.08882;0.82805;15.6682;5.03697;5.34045;5;677;249;5.68238;682.403;250.768;8;0;1;-1.96941;-1.08417;-2.81468;-1.77737;-1.01713;-2.73716;-0.815692;0.0195419;0.232626;0.844373;0.342719;1.81823;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;758;1665;958;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2896;2899;2019/11/20 17:01:03;0;489.402;101.835;11.2847;513.841;109.065;0;11;1;-0.289176;-0.562524;-1.89814;-0.440173;-0.612193;-1.88161;3.97867;1.17265;0.770432;11.7424;5.28291;6.23129;5;677;249;5.68238;684.484;250.856;9;0;1;-1.96941;-1.08417;-2.81468;-1.77737;-1.01713;-2.73716;-0.815692;0.0195419;0.232626;0.844373;0.342719;1.81823;4;2;3;13;1;18;0.419543;-1.5225;-1.72789;495;742;1655;896;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
